Huc8,Watershed Code,Vahu6,ID,Date Time,Depth,Survey Prog Code ID,Lab Seq Num,Storet Parm Code, Parm Name,Value,Storet Comment ID,Lab Comment,Parm Meas Unit,Container Description,Container ID,Region,Level 1 Code,Stream Name,Watershed Code,Latitude,Longitude,County,Basin
03010202,VAT-K36R,CU70,5ABLW012.28,9/17/2015 9:50 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",44,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,1/26/2016 10:20 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",30,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,3/24/2016 10:15 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",52,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,5/18/2016 10:40 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",30,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,7/28/2016 10:30 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",27,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,11/17/2016 10:05 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",52,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,1/18/2017 10:35 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",31,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,3/22/2017 11:10 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",31,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,5/18/2017 10:50 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",45,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,7/27/2017 10:10 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",40,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,9/28/2017 10:40 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",40,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,11/15/2017 10:25 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",50,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,1/25/2018 11:00 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",33,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,3/15/2018 11:00 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",37,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,5/16/2018 10:30 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",44,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5ABLW012.28,6/27/2018 10:30 AM,1,TR,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",28,,,mg/l,R,4,Tidewater,STREAM,BLACKWATER RIVER,VAT-K36R,36.66,-76.91583333,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,4/25/2006 10:20 AM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",22,,,mg/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,4/25/2006 10:20 AM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,4/25/2006 10:20 AM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",1.7,,,ug/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,4/25/2006 10:20 AM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.6,,,ng/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,4/25/2006 10:20 AM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,4/25/2006 10:20 AM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.5,,,ug/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,4/25/2006 10:20 AM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",2.9,,,ug/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,4/25/2006 10:20 AM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",1.1,,,ug/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,5/17/2007 8:30 AM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,5/17/2007 8:30 AM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",1.7,,,ug/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,5/17/2007 8:30 AM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",1.3,,,ug/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,5/17/2007 8:30 AM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",5,,,ng/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,5/17/2007 8:30 AM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,5/17/2007 8:30 AM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",8.4,,,ug/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,5/17/2007 8:30 AM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.3,,,ug/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010202,VAT-K36R,CU70,5AXGI001.79,5/17/2007 8:30 AM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",19,,,mg/l,R,6,Tidewater,STREAM,Unnamed Tributary to Blackwater Riv,VAT-K36R,36.66553889,-76.9411,Franklin City,Chowan and Dismal Swamp River Basin
03010203,VAT-K38R,CL03,5AMSA001.80,5/5/2011 10:25 AM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",2.3,,,ug/l,R,6,Tidewater,STREAM,Mill Swamp,VAT-K38R,36.5549,-76.7909,Suffolk,Chowan and Dismal Swamp River Basin
03010203,VAT-K38R,CL03,5AMSA001.80,5/5/2011 10:25 AM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.004,U,Less than the Method Detection Limit as calculated by 40CFR136,ug/l,R,6,Tidewater,STREAM,Mill Swamp,VAT-K38R,36.5549,-76.7909,Suffolk,Chowan and Dismal Swamp River Basin
03010203,VAT-K38R,CL03,5AMSA001.80,5/5/2011 10:25 AM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",26,,,mg/l,R,6,Tidewater,STREAM,Mill Swamp,VAT-K38R,36.5549,-76.7909,Suffolk,Chowan and Dismal Swamp River Basin
03010203,VAT-K38R,CL03,5AMSA001.80,5/5/2011 10:25 AM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",1.17,,,ug/l,R,6,Tidewater,STREAM,Mill Swamp,VAT-K38R,36.5549,-76.7909,Suffolk,Chowan and Dismal Swamp River Basin
03010203,VAT-K38R,CL03,5AMSA001.80,5/5/2011 10:25 AM,0.3,FP,1,46570,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3)",28,,,mg/l,R,7,Tidewater,STREAM,Mill Swamp,VAT-K38R,36.5549,-76.7909,Suffolk,Chowan and Dismal Swamp River Basin
03010203,VAT-K38R,CL03,5AMSA001.80,5/5/2011 10:25 AM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.3,,,ug/l,R,6,Tidewater,STREAM,Mill Swamp,VAT-K38R,36.5549,-76.7909,Suffolk,Chowan and Dismal Swamp River Basin
03010203,VAT-K38R,CL03,5AMSA001.80,5/5/2011 10:25 AM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.02,U,Less than the Method Detection Limit as calculated by 40CFR136,ug/l,R,6,Tidewater,STREAM,Mill Swamp,VAT-K38R,36.5549,-76.7909,Suffolk,Chowan and Dismal Swamp River Basin
03010203,VAT-K38R,CL03,5AMSA001.80,5/5/2011 10:25 AM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.34,,,ug/l,R,6,Tidewater,STREAM,Mill Swamp,VAT-K38R,36.5549,-76.7909,Suffolk,Chowan and Dismal Swamp River Basin
03010203,VAT-K38R,CL03,5AMSA001.80,5/5/2011 10:25 AM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",6.4,,,ng/l,R,6,Tidewater,STREAM,Mill Swamp,VAT-K38R,36.5549,-76.7909,Suffolk,Chowan and Dismal Swamp River Basin
03010204,,CM01,5AMMR014.21,3/23/2016 10:45 AM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",0.74,QQ,,ug/l,R,3,Piedmont,STREAM,,,36.95058333,-78.45258333,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,,CM01,5AMMR014.21,3/23/2016 10:45 AM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.16,QQ,,ug/l,R,3,Piedmont,STREAM,,,36.95058333,-78.45258333,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,,CM01,5AMMR014.21,3/23/2016 10:45 AM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.3,QQ,,ug/l,R,3,Piedmont,STREAM,,,36.95058333,-78.45258333,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,,CM01,5AMMR014.21,3/23/2016 10:45 AM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.4,QQ,,ng/l,R,3,Piedmont,STREAM,,,36.95058333,-78.45258333,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,,CM01,5AMMR014.21,3/23/2016 10:45 AM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,,ug/l,R,3,Piedmont,STREAM,,,36.95058333,-78.45258333,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,,CM01,5AMMR014.21,3/23/2016 10:45 AM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.01,U,,ug/l,R,3,Piedmont,STREAM,,,36.95058333,-78.45258333,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,,CM01,5AMMR014.21,3/23/2016 10:45 AM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.52,QQ,,ug/l,R,3,Piedmont,STREAM,,,36.95058333,-78.45258333,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,,CM01,5AMMR014.21,3/23/2016 10:45 AM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",19,,,mg/l,R,3,Piedmont,STREAM,,,36.95058333,-78.45258333,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,,CM02,5AHSC000.75,4/18/2017 10:15 AM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",35,,,mg/l,R,3,Piedmont,STREAM,,,36.848389,-78.430167,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,,CM02,5AHSC000.75,4/18/2017 10:15 AM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1,QQ,,ng/l,R,3,Piedmont,STREAM,,,36.848389,-78.430167,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,,CM02,5AHSC000.75,4/18/2017 10:15 AM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.77,QQ,,ug/l,R,3,Piedmont,STREAM,,,36.848389,-78.430167,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,,CM02,5AHSC000.75,4/18/2017 10:15 AM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.1,U,,ug/l,R,3,Piedmont,STREAM,,,36.848389,-78.430167,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,,CM02,5AHSC000.75,4/18/2017 10:15 AM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.28,QQ,,ug/l,R,3,Piedmont,STREAM,,,36.848389,-78.430167,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,,CM02,5AHSC000.75,4/18/2017 10:15 AM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.02,U,,ug/l,R,3,Piedmont,STREAM,,,36.848389,-78.430167,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,,CM02,5AHSC000.75,4/18/2017 10:15 AM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",0.4,U,,ug/l,R,3,Piedmont,STREAM,,,36.848389,-78.430167,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,,CM02,5AHSC000.75,4/18/2017 10:15 AM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,,ug/l,R,3,Piedmont,STREAM,,,36.848389,-78.430167,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,,CM27,5AFON013.87,10/18/2017 11:20 AM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,,ug/l,R,3,Piedmont,STREAM,,,36.564028,-77.530611,Greensville,Chowan and Dismal Swamp River Basin
03010204,,CM27,5AFON013.87,10/18/2017 11:20 AM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.54,QQ,,ug/l,R,3,Piedmont,STREAM,,,36.564028,-77.530611,Greensville,Chowan and Dismal Swamp River Basin
03010204,,CM27,5AFON013.87,10/18/2017 11:20 AM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",1.16,,,ug/l,R,3,Piedmont,STREAM,,,36.564028,-77.530611,Greensville,Chowan and Dismal Swamp River Basin
03010204,,CM27,5AFON013.87,10/18/2017 11:20 AM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.02,U,,ug/l,R,3,Piedmont,STREAM,,,36.564028,-77.530611,Greensville,Chowan and Dismal Swamp River Basin
03010204,,CM27,5AFON013.87,10/18/2017 11:20 AM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.1,U,,ug/l,R,3,Piedmont,STREAM,,,36.564028,-77.530611,Greensville,Chowan and Dismal Swamp River Basin
03010204,,CM27,5AFON013.87,10/18/2017 11:20 AM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",0.6,QQ,,ng/l,R,3,Piedmont,STREAM,,,36.564028,-77.530611,Greensville,Chowan and Dismal Swamp River Basin
03010204,,CM27,5AFON013.87,10/18/2017 11:20 AM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.57,QQ,,ug/l,R,3,Piedmont,STREAM,,,36.564028,-77.530611,Greensville,Chowan and Dismal Swamp River Basin
03010204,,CM27,5AFON013.87,10/18/2017 11:20 AM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",49,,,mg/l,R,3,Piedmont,STREAM,,,36.564028,-77.530611,Greensville,Chowan and Dismal Swamp River Basin
03010204,,CM29,5AMHN001.22,10/26/2016 10:30 AM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.4,QQ,,ng/l,R,7,Piedmont,STREAM,,,36.5478,-77.3119,Southampton,Chowan and Dismal Swamp River Basin
03010204,,CM29,5AMHN001.22,10/26/2016 10:30 AM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",23,,,mg/l,R,7,Piedmont,STREAM,,,36.5478,-77.3119,Southampton,Chowan and Dismal Swamp River Basin
03010204,,CM29,5AMHN001.22,10/26/2016 10:30 AM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,,ug/l,R,7,Piedmont,STREAM,,,36.5478,-77.3119,Southampton,Chowan and Dismal Swamp River Basin
03010204,,CM29,5AMHN001.22,10/26/2016 10:30 AM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.17,QQ,,ug/l,R,7,Piedmont,STREAM,,,36.5478,-77.3119,Southampton,Chowan and Dismal Swamp River Basin
03010204,,CM29,5AMHN001.22,10/26/2016 10:30 AM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.79,QQ,,ug/l,R,7,Piedmont,STREAM,,,36.5478,-77.3119,Southampton,Chowan and Dismal Swamp River Basin
03010204,,CM29,5AMHN001.22,10/26/2016 10:30 AM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.59,QQ,,ug/l,R,7,Piedmont,STREAM,,,36.5478,-77.3119,Southampton,Chowan and Dismal Swamp River Basin
03010204,,CM29,5AMHN001.22,10/26/2016 10:30 AM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.02,U,,ug/l,R,7,Piedmont,STREAM,,,36.5478,-77.3119,Southampton,Chowan and Dismal Swamp River Basin
03010204,,CM29,5AMHN001.22,10/26/2016 10:30 AM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",0.8,QQ,,ug/l,R,7,Piedmont,STREAM,,,36.5478,-77.3119,Southampton,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM01,5AMMR000.69,2/14/2000 1:25 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",27.5,,,mg/l,R,4,Piedmont,STREAM,MID MEHERRIN RIVER,VAC-K01R,36.85527778,-78.34166667,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM01,5AMMR000.69,4/17/2000 12:45 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",23,,,mg/l,R,4,Piedmont,STREAM,MID MEHERRIN RIVER,VAC-K01R,36.85527778,-78.34166667,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM01,5AMMR000.69,6/1/2000 12:40 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",25,,,mg/l,R,4,Piedmont,STREAM,MID MEHERRIN RIVER,VAC-K01R,36.85527778,-78.34166667,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM01,5AMMR000.69,8/15/2000 12:05 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",37.4,,,mg/l,R,4,Piedmont,STREAM,MID MEHERRIN RIVER,VAC-K01R,36.85527778,-78.34166667,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM01,5AMMR000.69,9/28/2000 11:50 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",30.6,,,mg/l,R,4,Piedmont,STREAM,MID MEHERRIN RIVER,VAC-K01R,36.85527778,-78.34166667,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM01,5AMMR000.69,12/11/2000 11:45 AM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",35.7,,,mg/l,R,4,Piedmont,STREAM,MID MEHERRIN RIVER,VAC-K01R,36.85527778,-78.34166667,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM01,5AMMR000.69,2/26/2001 2:00 PM,0.3,AQ,1,00900,"HARDNESS, TOTAL (MG/L AS CACO3)",22.1,,,mg/l,R,4,Piedmont,STREAM,MID MEHERRIN RIVER,VAC-K01R,36.85527778,-78.34166667,Lunenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM02,5AFNY004.78,4/25/2005 11:40 AM,0.3,FP,1,01075,"SILVER, DISSOLVED (UG/L AS AG)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Finneywood Creek,VAC-K01R,36.84245,-78.49738333,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM02,5AFNY004.78,4/25/2005 11:40 AM,0.3,FP,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",2.5,,,ug/l,R,6,Piedmont,STREAM,Finneywood Creek,VAC-K01R,36.84245,-78.49738333,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM02,5AFNY004.78,4/25/2005 11:40 AM,0.3,FP,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",56,,,mg/l,R,6,Piedmont,STREAM,Finneywood Creek,VAC-K01R,36.84245,-78.49738333,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM02,5AFNY004.78,4/25/2005 11:40 AM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.23,,,ug/l,R,6,Piedmont,STREAM,Finneywood Creek,VAC-K01R,36.84245,-78.49738333,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM02,5AFNY004.78,4/25/2005 11:40 AM,0.3,FP,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.37,,,ug/l,R,6,Piedmont,STREAM,Finneywood Creek,VAC-K01R,36.84245,-78.49738333,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM02,5AFNY004.78,4/25/2005 11:40 AM,0.3,FP,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Finneywood Creek,VAC-K01R,36.84245,-78.49738333,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM02,5AFNY004.78,4/25/2005 11:40 AM,0.3,FP,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.1,U,BDL data presented is below method reporting level.,ug/l,R,6,Piedmont,STREAM,Finneywood Creek,VAC-K01R,36.84245,-78.49738333,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM02,5AFNY004.78,4/25/2005 11:40 AM,0.3,FP,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,U,BDL data presented is below method reporting level.,ng/l,R,6,Piedmont,STREAM,Finneywood Creek,VAC-K01R,36.84245,-78.49738333,Mecklenburg,Chowan and Dismal Swamp River Basin
03010204,VAC-K01R,CM03,5AXHR000.32,3/20/2008 10:46 AM,0.3,FP,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.42,,,ug/l,R,1,Piedmont,STREAM,UT to Kits Creek,VAC-K01R,36.8125,-78.31111111,Mecklenburg,Chowan and Dismal Swamp River Basin
